NER: RochesterandOlmstedCountyarguethattheBoardoverlyemphasizedthecostofhornnoisemitigationinitsdecisionnottoimposesuchconditions,andinappropriatelyfailedtoconsiderthecostofthemitigationmeasureswithinthecontextofthetotalcostoftheproject(aprojecttheBoardadmitsis"thelargestandmostchallengingrailconstructionproposalevertocomebeforethe[Board]").Dakota,Minn.&EasternR.R.Corp	Frequency: 1
NER: Constr	Frequency: 1
NER: IntothePowderRiverBasin	Frequency: 1
NER: thetotalmitigationcosts	Frequency: 1
NER: usingthemostconservativeestimates	Frequency: 1
NER: wouldbe12.2%ofthetotalcostoftheproject	Frequency: 1
NER: itisnotunusualformitigationtototal10to20percentofconstructioncosts,'"seeFSEISat12	Frequency: 1
NER: Forallofthesereasons,[theSEA]doesnotbelieveitwouldbeappropriate	Frequency: 1
NER: "FSEISat2	Frequency: 1
NER: theFSEIS-14-statesthattheBoard"consultedinformallywithFRAtolearnhowthenumerouscommunitiesseekingtoestablishquietzonesunderFRA'sFinalRuleareplanningtofundthenecessarygradeimprovements	Frequency: 1
NER: InMarshv	Frequency: 1
NER: DefenseCouncil,Inc.	Frequency: 1
NER: "BaltimoreGas,462U.S.at97-98;seealsoFriendsofBoundaryWatersWildernessv	Frequency: 1
NER: TheBoard'sconclusionwithrespecttoanotherproposedmitigatingconditionforhornnoise	Frequency: 1
NER: Initsbrief	Frequency: 1
NER: OlmstedCountyarguesthatinthe"courseofrejectingtheconstructionofsoundwallsforlargercommunitiessuchasRochester	Frequency: 1
NER: Thisone-size	Frequency: 1
NER: isthatthediscussionofsoundwallsencompassednearlyfivepagesintheFSEIS	Frequency: 1
NER: andmultipleconcernswereadvancedquestioningtheadvisabilityofsoundwallsingeneral,	Frequency: 1
NER: notjustinRochester	Frequency: 1
NER: traincrews	Frequency: 1
NER: "DSEISat2-12n.22.WethusbelievetheBoard'srejectionofthesoundwallmitigatingcondition	Frequency: 1
NER: couldbeexpectedduetotheavailabilityofashorter	Frequency: 1
NER: weheldthattheBoardinappropriatelyapprovedtheDM&Econstructionproject"withoutfirstexaminingtheeffectsthatmayoccurasaresultofthereasonablyforeseeableincreaseincoalconsumption"expectedfromtheprojectduetotheavailabilityofcheaperandeasierdistributionofPRBcoal	Frequency: 1
NER: WefoundtheFEIStobeinadequatebecauseitdidnotalsoincludeinformationonthepotentialincreaseinemissionsofotherpollutants	Frequency: 1
NER: computer"programscouldbeusedtoforecasttheeffectsofthisprojectontheconsumptionofcoal	Frequency: 1
NER: nitrogenoxides	Frequency: 1
NER: Theseregulationsrequirethattheadverseeffectsbeaddressedinanenvironmentalimpactstatement	Frequency: 1
NER: butalsowhethertheywouldotherwisenotburnPRBcoal	Frequency: 1
NER: orburnadifferentmixofcoal	Frequency: 1
NER: TheDSEIS	Frequency: 1
NER: theFSEIS	Frequency: 1
NER: andtheBoard'sdecisiononremandeachextensivelydiscussthepotentialimpactsonairqualitythatmayresultfromtheimplementationoftheproject	Frequency: 1
NER: BILL LOCKYER	Frequency: 4
NER: THEODORA BERGER	Frequency: 2
NER: KEN ALEX	Frequency: 1
NER: State Bar No	Frequency: 4
NER: JANILL L. RICHARDS	Frequency: 1
NER: HARRISON M. POLLAK	Frequency: 1
NER: 1515 Clay Street	Frequency: 1
NER: P. O. Box	Frequency: 1
NER: CA 94612-0550	Frequency: 1
NER: GENERAL MOTORS CORPORATION	Frequency: 1
NER: a Delaware Corporation	Frequency: 3
NER: TOYOTA MOTOR NORTH AMERICA, INC.	Frequency: 1
NER: a California Corporation	Frequency: 2
NER: FORD MOTOR COMPANY	Frequency: 2
NER: HONDA NORTH AMERICA, INC.	Frequency: 1
NER: CHRYSLER MOTORS CORPORATION	Frequency: 1
NER: NISSAN NORTH AMERICA, INC.	Frequency: 1
NER: California Corporation Defendants	Frequency: 1
NER: Federal Common Law Public Nuisance	Frequency: 1
NER: Complaint For Damages and Declaratory Judgment and Demand for Jury Trial 1 2 3 4	Frequency: 1
NER: the State millions of dollars	Frequency: 2
NER: The People of the State of California	Frequency: 1
NER: warmmg	Frequency: 1
NER: Complaint For Damages and Declaratory Judgment and Demand for Jury Trial	Frequency: 2
NER: VENUE 7	Frequency: 1
NER: resideinthisjudicialdistrict asthatterm	Frequency: 1
NER: U.S.c	Frequency: 1
NER: the San Francisco Division	Frequency: 1
NER: the Oakland Division	Frequency: 1
NER: Civil Local Rule 3-2	Frequency: 1
NER: Contra Costa	Frequency: 1
NER: Bill Lockyer	Frequency: 3
NER: the State of California	Frequency: 1
NER: Cal	Frequency: 5
NER: Code	Frequency: 1
NER: Defendant GENERAL MOTORS	Frequency: 1
NER: General Motors	Frequency: 1
NER: Toyota	Frequency: 1
NER: Ford	Frequency: 1
NER: NORTH AMERICA, Inc.	Frequency: 1
NER: Honda	Frequency: 1
NER: Defendant CHRYSLER MOTORS CORPORATION	Frequency: 1
NER: Chrysler	Frequency: 1
NER: Nissan	Frequency: 1
NER: FACTUAL ALLEGATIONS 19	Frequency: 1
NER: the United Nations Framework Convention on Climate Change	Frequency: 1
NER: the Intergovernmental Panel on Global	Frequency: 1
NER: the Complaint For Damages and Declaratory Judgment and Demand for Jury Trial	Frequency: 1
NER: the Framework Convention	Frequency: 1
NER: the National Academies of Science	Frequency: 1
NER: The National Academies	Frequency: 1
NER: the National Academy of Sciences	Frequency: 1
NER: the American Meteorological Society	Frequency: 1
NER: the American Geophysical Union	Frequency: 1
NER: the American Association for the Advancement of Science	Frequency: 1
NER: the Arctic Council	Frequency: 1
NER: the International Arctic Science Committee	Frequency: 1
NER: Complaint For Damages and Declaratory Judgment and Demand for Jury	Frequency: 2
NER: EI Nino	Frequency: 1
NER: European	Frequency: 1
NER: the People of the State	Frequency: 1
NER: Sierra	Frequency: 1
NER: Californians	Frequency: 1
NER: the State Water Project	Frequency: 1
NER: the Central Valley Project	Frequency: 1
NER: Folsom Dam	Frequency: 1
NER: Law	Frequency: 1
NER: well­	Frequency: 1
NER: California Civil Code	Frequency: 2
NER: California Code Civil Procedure section 731	Frequency: 1
NER: the People of the 27	Frequency: 1
NER: LOCKYER	Frequency: 1
NER: JANILL L. RICHARDS HARRISON M. POLLAK	Frequency: 1
NER: ROBERT C. GOODMAN ROBERT C. GOODMAN	Frequency: 1
NER: CA 94108 Telephone	Frequency: 1
NER: Cherry Valley Environmental Planning Group Fup	Frequency: 1
NER: suc'.xi coor pvERsi	Frequency: 1
NER: ENVIRONMENTAL PLANNING GROUP	Frequency: 1
NER: the Environmental Quality Act PETITION FOR WRIT OF MANDATE UNDER	Frequency: 1
NER: THE CALIFORNIA ENVIRONMENTAL QUALITY ACT [	Frequency: 1
NER: Cal.	Frequency: 1
NER: NEIGHBORS	Frequency: 2
NER: CHERRY VALLEY ENVIRONMENTAL PLANNING GROUP	Frequency: 1
NER: CVAN	Frequency: 3
NER: the Black Bench Project"	Frequency: 1
NER: VALLEY ENVIRONMENTAL PLANNING GROUP	Frequency: 1
NER: CVEPG	Frequency: 3
NER: Cherry Val	Frequency: 2
NER: SCC	Frequency: 1
NER: the Final Environmental Impact Report	Frequency: 2
NER: THE PROJECT 7	Frequency: 1
NER: the General Plan	Frequency: 1
NER: the General Plan's	Frequency: 1
NER: Golden Eagles	Frequency: 1
NER: Highland Springs Resort	Frequency: 3
NER: the 3 City Council	Frequency: 1
NER: Angus	Frequency: 1
NER: the Planning Commission	Frequency: 1
NER: The City Council	Frequency: 1
NER: A Notice of Determination	Frequency: 1
NER: Paragraphs 1 through 12	Frequency: 1
NER: al	Frequency: 1
NER: the San Gorgonio Pass Water Agency	Frequency: 1
NER: SGPWA	Frequency: 4
NER: the Upper Canyon Storage Unit	Frequency: 1
NER: the Middle Banning Canyon Storage Unit	Frequency: 1
NER: the Banning Bench Storage Unit	Frequency: 1
NER: the Cabazon Storage Unit	Frequency: 1
NER: the Water Supply Assessment	Frequency: 1
NER: WSA	Frequency: 1
NER: State Water Project Water	Frequency: 1
NER: Cabazon	Frequency: 1
NER: the California Aqueduct	Frequency: 1
NER: the Smith Creek Tributary	Frequency: 1
NER: this National Forest	Frequency: 1
NER: Forest	Frequency: 1
NER: Beaumont Avenues	Frequency: 1
NER: Cherry Valley Boulevard	Frequency: 1
NER: Beaumont Avenue	Frequency: 1
NER: ElR	Frequency: 1
NER: the Highland Springs Resort	Frequency: 1
NER: National Forest	Frequency: 1
NER: the National Forest	Frequency: 1
NER: the Cities of Banning	Frequency: 1
NER: Cabazott	Frequency: 1
NER: the Golden Eagle	Frequency: 1
NER: the Western Riverside County Multiple Species Habitat Conservation Plan	Frequency: 1
NER: PEMTON FO WRIT OF MANDATF	Frequency: 1
NER: CYAN	Frequency: 1
NER: ROBERT C. GOODMAN	Frequency: 1
NER: Cherry Valley Environmental Planning Group PETITION	Frequency: 1
NER: Cherry Valley Pass Acres	Frequency: 1
NER: Petitiooer	Frequency: 1
NER: OM	Frequency: 1
NER: the State of Califbnis	Frequency: 1
NER: MANDATE CASK	Frequency: 1
NER: Marini% Ora	Frequency: 1
NER: Thane	Frequency: 1
NER: unkus	Frequency: 1
NER: papxy	Frequency: 1
NER: Petitioner v.Environmental Protection Agency	Frequency: 1
NER: U.S. EnvironmentalProtection Agency	Frequency: 1
NER: Henderson, Griffith	Frequency: 1
NER: Kavanaugh,	Frequency: 1
NER: the Supreme Court’s	Frequency: 1
NER: the Supr eme Court	Frequency: 1
NER: the Environment al Protection Agency	Frequency: 1
NER: 2United States Court of Appeals	Frequency: 1
NER: Curiam	Frequency: 1
NER: LEXIS 21486	Frequency: 2
NER: ELR	Frequency: 2
NER: Plaintiff-Appellant	Frequency: 1
NER: UNITED STATES ARMY	Frequency: 1
NER: VANCOUVER	Frequency: 1
NER: WO ODLAND	Frequency: 1
NER: Submitt ed	Frequency: 1
NER: the United St	Frequency: 1
NER: District Court	Frequency: 2
NER: Ricardo S. Martinez	Frequency: 1
NER: the U.S. Army Corps of Engineers (Corps	Frequency: 1
NER: the National Marine Fisheries Service	Frequency: 1
NER: Corps	Frequency: 235
NER: the Corps violat ed NEPA	Frequency: 1
NER: Appellant	Frequency: 5
NER: columbia river	Frequency: 1
NER: ri ver	Frequency: 1
NER: LEXISNEXIS®	Frequency: 1
NER: De novo	Frequency: 2
NER: the Administrative Procedure Act	Frequency: 3
NER: Envir onmental Policy Act	Frequency: 1
NER: di strict court's	Frequency: 1
NER: affecti	Frequency: 2
NER: reasona bly	Frequency: 1
NER: The United States Court of App	Frequency: 1
NER: the Ninth Circuit	Frequency: 3
NER: ce	Frequency: 1
NER: Un	Frequency: 1
NER: plai ntiffs	Frequency: 1
NER: Headnote	Frequency: 1
NER: Stephen D. Mashuda	Frequency: 1
NER: Earthjus	Frequency: 1
NER: Matthew J. Sanders	Frequency: 1
NER: U.S. Department of Justice	Frequency: 1
NER: Wa shington	Frequency: 1
NER: Beth S. Ginsberg	Frequency: 1
NER: Stoel Rives, LLP	Frequency: 1
NER: Betty B. Fletcher	Frequency: 1
NER: Barry G. Silv	Frequency: 1
NER: Ronald M. Gould	Frequency: 1
NER: B. Fletcher	Frequency: 1
NER: Barry G. Silverman	Frequency: 1
NER: Northwest Environmental Advocates	Frequency: 4
NER: NWEA	Frequency: 47
NER: the United States Army Corps of Engineers	Frequency: 1
NER: the Nati onal Environmental Policy Act	Frequency: 1
NER: Dredged Material and Management Plan and Supplemental Environmental Impact Statement	Frequency: 2
NER: Fina l Supplemental Integrated Feasibility Report and Environmental Impact Statement	Frequency: 1
NER: gation channel	Frequency: 1
NER: Accordi ng	Frequency: 1
NER: Columbia River Mile	Frequency: 1
NER: Mo	Frequency: 1
NER: a Deep Water Site	Frequency: 1
NER: the Deep Water Site	Frequency: 22
NER: Final Integrated Feasibility Report and Environmental Impact Statement	Frequency: 3
NER: Site E. The	Frequency: 1
NER: Site E. However	Frequency: 1
NER: the Envi ronmental Protection Agency	Frequency: 1
NER: Shallow Water Site	Frequency: 1
NER: Final Inte	Frequency: 1
NER: The U.S. Fish and Wildlife Service	Frequency: 1
NER: NOAA	Frequency: 1
NER: Biological Opinion	Frequency: 4
NER: the Lead Agency	Frequency: 2
NER: the Final Integrated Feasibility Report and Environmental Impact Statement	Frequency: 3
NER: the United States Environmental Protection Agency	Frequency: 1
NER: a Cooperating Agency	Frequency: 3
NER: the Clean Water Act	Frequency: 1
NER: the Coastal Zone Management Act	Frequency: 1
NER: Dungeness cr ab	Frequency: 1
NER: NOAA Fisheries	Frequency: 7
NER: Wildlife Servic	Frequency: 1
NER: Sustainable Ecosystems Institute	Frequency: 3
NER: SEI	Frequency: 2
NER: Final Supplemental Integrated Feasibility Report and Environmental Impact Statement	Frequency: 1
NER: Biological Opinions	Frequency: 1
NER: Endange	Frequency: 1
NER: Final S upplemental Integrated Feasibility Report and Environmental Impact Statement	Frequency: 1
NER: Final Environmental Impact Statement	Frequency: 2
NER: FSE	Frequency: 2
NER: the Environmental Protection Agency	Frequency: 3
NER: Record of Decision	Frequency: 2
NER: Co	Frequency: 3
NER: the Dredged Material Management Plan	Frequency: 1
NER: dr edging	Frequency: 1
NER: the "No Action Alte	Frequency: 1
NER: Columb	Frequency: 2
NER: Tillamook Head	Frequency: 1
NER: MCR	Frequency: 51
NER: the North Jetty Site	Frequency: 3
NER: Deep Water Site	Frequency: 2
NER: the Bureau of Reclamation	Frequency: 1
NER: the Federal Columbia River Power System	Frequency: 3
NER: Procedural History NWEA	Frequency: 1
NER: Shortly thereaft er	Frequency: 1
NER: NOAA Fisheries'	Frequency: 1
NER: Bi ological Opinion	Frequency: 2
NER: the Ports of Vancouver	Frequency: 1
NER: the distri ct court	Frequency: 1
NER: Mouth	Frequency: 2
NER: Ernest Niemi	Frequency: 2
NER: Niemi	Frequency: 12
NER: th e Project's	Frequency: 1
NER: Asarco	Frequency: 9
NER: NOAA Fisherie s'	Frequency: 1
NER: Non-Violent Action	Frequency: 1
NER: Navy	Frequency: 1
NER: Ka Makani O	Frequency: 1
NER: Water Supply	Frequency: 1
NER: Army Corps of Eng'rs	Frequency: 1
NER: F.3d 1163	Frequency: 1
NER: Powell	Frequency: 2
NER: Idaho Conservation League	Frequency: 1
NER: Churchill County	Frequency: 1
NER: Anderson v. Evans	Frequency: 1
NER: Sw	Frequency: 3
NER: Biological Dive rsity	Frequency: 1
NER: U.S. Forest Serv	Frequency: 1
NER: the Sponsor Ports'	Frequency: 1
NER: the Dredged Material Management Plan and Supplemental Im pact Statement	Frequency: 1
NER: ede	Frequency: 1
NER: the "No Action Alternative	Frequency: 1
NER: United States Forest Serv	Frequency: 2
NER: Yankee Nuclear Power Corp.	Frequency: 1
NER: Council	Frequency: 1
NER: Federal	Frequency: 1
NER: pe rson	Frequency: 1
NER: signific ant	Frequency: 1
NER: Lands Council	Frequency: 7
NER: coasta	Frequency: 1
NER: IFR	Frequency: 1
NER: EIS	Frequency: 3
NER: i. Potential Direct Sediment Loss	Frequency: 1
NER: the MCR Project	Frequency: 3
NER: Final Integrated Feasibility Report	Frequency: 1
NER: uld	Frequency: 1
NER: Peacock	Frequency: 1
NER: The Corps	Frequency: 2
NER: o cean	Frequency: 1
NER: the Deep Wa ter Site	Frequency: 2
NER: Ocean Dredged Material Disposal Sites	Frequency: 1
NER: Corp	Frequency: 2
NER: Corp s	Frequency: 1
NER: the Deep Wate r Site	Frequency: 2
NER: the wi sdom	Frequency: 1
NER: wh ich	Frequency: 2
NER: Plan	Frequency: 1
NER: the Final Integrated Feasibility Report a nd Environmental Impact Statement	Frequency: 1
NER: S ite E	Frequency: 2
NER: the Final Integrated Feasibility Report and Environmental Impact Statement st ates	Frequency: 1
NER: annu al	Frequency: 1
NER: Repor	Frequency: 1
NER: the Shallow Water Site	Frequency: 1
NER: Trout Unlimited, Inc.	Frequency: 1
NER: Morton	Frequency: 1
NER: the Management and Monitoring Plan	Frequency: 2
NER: dis posal	Frequency: 1
NER: the Washington Department of Ecology	Frequency: 1
NER: the Channel Deepening Project	Frequency: 1
NER: navi gation channel	Frequency: 1
NER: availa	Frequency: 1
NER: tuary	Frequency: 1
NER: deepeni ng	Frequency: 3
NER: The Corps prepared Exhibit J	Frequency: 1
NER: See Friends of the Payette v.	Frequency: 1
NER: Horseshoe Bend Hydroelectric Co.	Frequency: 1
NER: availabilit y	Frequency: 1
NER: Clatsop Spit	Frequency: 2
NER: Exhi	Frequency: 3
NER: Klamath-Siskiyou Wildlands	Frequency: 1
NER: the Bureau of Land Management	Frequency: 3
NER: BLM	Frequency: 7
NER: succe ssive	Frequency: 1
NER: Federal Columbia River Power System	Frequency: 1
NER: Final Integrated Feasibility Report and Environmental Impact Statement de monstrates the Corps'	Frequency: 1
NER: HN8	Frequency: 1
NER: See Friends of the Payette	Frequency: 1
NER: cerns	Frequency: 1
NER: di sposal	Frequency: 1
NER: the district court	Frequency: 1
NER: See Lands Council	Frequency: 2
NER: the Final Environmental Impact Statement	Frequency: 3
NER: i. Cumulative Impact	Frequency: 1
NER: Past Actions	Frequency: 1
NER: Salinity NWEA	Frequency: 1
NER: cu	Frequency: 1
NER: The Sustainable Ecosystems Institute	Frequency: 1
NER: Colu mbia River	Frequency: 1
NER: the Environmental Impact Statement	Frequency: 1
NER: MCR Jetties	Frequency: 1
NER: Sediment Transport	Frequency: 1
NER: The sa nd eroded	Frequency: 1
NER: Peacock Spit	Frequency: 1
NER: Future Actions Contrary	Frequency: 1
NER: Neighbors of Cuddy Mountain v. U.S. Forest Serv	Frequency: 1
NER: the Shallow Water Site and	Frequency: 1
NER: D. Direct Impacts i. Direct Impact on River Toxicity	Frequency: 1
NER: the Corp s'	Frequency: 1
NER: Biologica l Assessment	Frequency: 1
NER: clean sa nd	Frequency: 1
NER: NW EA's	Frequency: 1
NER: contam ination	Frequency: 1
NER: Envir onmental Impact Statement	Frequency: 1
NER: WES	Frequency: 6
NER: The Corp s'	Frequency: 1
NER: Ecosystems Institute	Frequency: 1
NER: Sciences Univ	Frequency: 1
NER: Oregon Graduate Institute	Frequency: 1
NER: the Sustainable Ecosystems Institute	Frequency: 1
NER: OHSU	Frequency: 2
NER: OGI	Frequency: 2
NER: Howe ver	Frequency: 1
NER: Hughes River Watershed Conservancy	Frequency: 2
NER: Glickman	Frequency: 2
NER: analys es	Frequency: 1
NER: the Port of Portland	Frequency: 2
NER: envir onmental	Frequency: 1
NER: calculati	Frequency: 1
NER: See Economic and Environmental Principles and Guidelines for Water and Related Land Resour	Frequency: 1
NER: Guidelines	Frequency: 2
NER: se gregation	Frequency: 1
NER: Economic Technical Review	Frequency: 1
NER: acr oss	Frequency: 1
NER: th e Corps'	Frequency: 2
NER: the Niemi Declaration	Frequency: 1
NER: the declar ation	Frequency: 1
NER: Love	Frequency: 2
NER: Florida Power & Light Co. v. Lorion	Frequency: 1
NER: Camp v. Pitts	Frequency: 1
NER: Biological Diversity	Frequency: 2
NER: Corp s'	Frequency: 1
NER: scien tific	Frequency: 1
NER: infinitum	Frequency: 1
NER: AFFIRMED	Frequency: 1
NER: DISSENT	Frequency: 1
NER: Betty B. Fletcher DISSENT B. FLETCHER	Frequency: 1
NER: United States Geological Survey	Frequency: 1
NER: Northwest	Frequency: 1
NER: interdepe	Frequency: 1
NER: Virtual World	Frequency: 1
NER: National Geographic Society	Frequency: 1
NER: Colu	Frequency: 1
NER: Columbia	Frequency: 8
NER: Chinook Populations Spurs Action	Frequency: 1
NER: Jeff Barnard	Frequency: 1
NER: Associated Press	Frequency: 1
NER: rse	Frequency: 1
NER: The Army Corps of Engineers	Frequency: 1
NER: Northwest Environmental Advocates'	Frequency: 1
NER: the Army Corps'	Frequency: 3
NER: National Environmental Po licy Act	Frequency: 1
NER: the Army Corps	Frequency: 3
NER: The Army Corps	Frequency: 6
NER: the Ar my Corps'	Frequency: 1
NER: failu	Frequency: 1
NER: Felicity Barringer	Frequency: 1
NER: Senate Backs New Controls fo r Projects by Engineers	Frequency: 1
NER: N.Y. TIMES	Frequency: 2
NER: Senate	Frequency: 2
NER: The Portland Port	Frequency: 1
NER: the Army Corp's	Frequency: 1
NER: ag	Frequency: 2
NER: the Forest Service's	Frequency: 2
NER: the Tongass National Forest	Frequency: 1
NER: Deep-Water Disposal	Frequency: 1
NER: associ	Frequency: 2
NER: sa	Frequency: 1
NER: Multi-Port Analysis	Frequency: 1
NER: th e Corps	Frequency: 2
NER: the Corp s	Frequency: 1
NER: analys	Frequency: 1
NER: ga	Frequency: 1
NER: AGP	Frequency: 1
NER: midwestern	Frequency: 1
NER: Port of Grays Harbor Grain Terminal Loop Track	Frequency: 1
NER: The Port of Grays Harbor	Frequency: 1
NER: the Ports of Seattle	Frequency: 1
NER: Willamette	Frequency: 1
NER: The Corps asse	Frequency: 1
NER: NED	Frequency: 1
NER: Economic and Environmental Principles and Guidelines for Water and Relate	Frequency: 1
NER: http://www.iwr.usace.army.mil/iwr/pdf	Frequency: 1
NER: Richard Hobe rnicht	Frequency: 1
NER: Commander,	Frequency: 1
NER: Army Corps	Frequency: 3
NER: Robert E. Willis	Frequency: 1
NER: Judy Grigg	Frequency: 1
NER: Port of Longview	Frequency: 1
NER: the Principles and Guidelines	Frequency: 1
NER: Corps'	Frequency: 1
NER: Review Panel	Frequency: 2
NER: Panel	Frequency: 1
NER: Original Review Comments and Benefit Review Team Opinions on Responses	Frequency: 1
NER: choo se	Frequency: 1
NER: Niemi Declaration	Frequency: 1
NER: rict court	Frequency: 1
NER: Ernest Niemi's	Frequency: 1
NER: Asarco, Inc.	Frequency: 1
NER: Protection Agency	Frequency: 1
NER: weighe	Frequency: 1
NER: A]gency	Frequency: 1
NER: techni	Frequency: 1
NER: Id.	Frequency: 2
NER: determ ine	Frequency: 1
NER: Love v. Thomas	Frequency: 1
NER: backgr	Frequency: 1
NER: cleanl	Frequency: 1
NER: NRDC 421 F.3d	Frequency: 1
NER: CUMULATIVE EFFECTS ON COASTAL EROSION	Frequency: 1
NER: SPOILS	Frequency: 1
NER: Analys	Frequency: 1
NER: Mout	Frequency: 1
NER: the Columbia River Project	Frequency: 2
NER: 10083-88	Frequency: 1
NER: Klamath-Siskiyou Wildlands Center	Frequency: 1
NER: Bureau of Land Management	Frequency: 2
NER: B. The Army Corps'	Frequency: 1
NER: SEIS	Frequency: 2
NER: the Final Supplemental Environmental Impact Statement	Frequency: 1
NER: the viabil ity	Frequency: 1
NER: navigation channel	Frequency: 1
NER: Channel Improvements	Frequency: 1
NER: Environmen tal Impact Statement	Frequency: 1
NER: H-3	Frequency: 1
NER: tim	Frequency: 1
NER: MCR O&M	Frequency: 1
NER: H-6	Frequency: 3
NER: Id. The Corps'	Frequency: 1
NER: Deep Wate r Site	Frequency: 1
NER: Deep Wa ter Site	Frequency: 1
NER: the Columbia River System	Frequency: 1
NER: accreti	Frequency: 1
NER: navi gation channel development	Frequency: 1
NER: the Columbia Rive r	Frequency: 1
NER: the most pa rt	Frequency: 1
NER: littora	Frequency: 1
NER: 10083	Frequency: 1
NER: conflic ts	Frequency: 1
NER: Army Co	Frequency: 1
NER: conflic	Frequency: 1
NER: ma terial	Frequency: 1
NER: Factor 7	Frequency: 1
NER: Great Basin Mine Watch v. Hankins	Frequency: 1
NER: LEXIS 19298	Frequency: 2
NER: the Bureau of Land Management's	Frequency: 1
NER: compoun	Frequency: 1
NER: manganese	Frequency: 1
NER: Bureau	Frequency: 2
NER: cenario	Frequency: 1
NER: App	Frequency: 1
NER: di sagree	Frequency: 1
NER: Neighbors of Cuddy Mountain v. United States Forest Serv	Frequency: 1
NER: States Forest Serv	Frequency: 1
NER: Muckleshoot	Frequency: 3
NER: 1159	Frequency: 1
NER: The Army Corps'	Frequency: 1
NER: MCR Project	Frequency: 1
NER: correc tly	Frequency: 1
NER: Klamath-Siskiyou	Frequency: 1
NER: coas tal erosion	Frequency: 1
NER: SALINITY	Frequency: 1
NER: Rybachek v. United States	Frequency: 1
NER: Army	Frequency: 1
NER: mobilizin g	Frequency: 1
NER: Canadian	Frequency: 3
NER: Teck Cominco	Frequency: 4
NER: the Grand Coulee Dam	Frequency: 1
NER: Karen Dorn Steele	Frequency: 1
NER: The Spokesman Review	Frequency: 1
NER: hol d Teck Cominco	Frequency: 1
NER: the Comprehensive Environmental Response, Comp ensation	Frequency: 1
NER: Liability Act	Frequency: 1
NER: Pakootas	Frequency: 1
NER: Teck Cominco Metals, Ltd.	Frequency: 1
NER: National Oceanic and Atmospheri c Administration	Frequency: 1
NER: hydrau lics	Frequency: 1
NER: Sand	Frequency: 1
NER: Desp ite	Frequency: 1
NER: Salmon	Frequency: 1
NER: B. Salinity Appellant	Frequency: 1
NER: Salinity	Frequency: 1
NER: Clarify Science Issues for Columbia River Channel Deepening Project	Frequency: 1
NER: the Oregon Health and Sciences University/Oregon Graduate Institute	Frequency: 1
NER: OHSH	Frequency: 1
NER: Google	Frequency: 1
NER: Dirk Hempthorne	Frequency: 1
NER: P. Lynn Scarlett	Frequency: 1
NER: R. CIV	Frequency: 2
NER: P. 25(d)(1	Frequency: 1
NER: Tom Melius	Frequency: 1
NER: Rowan Gould	Frequency: 1
NER: BIOLOGICALDIVERSITY	Frequency: 1
NER: RESOURCESDEFENSE COUNCIL	Frequency: 1
NER: TOMMELIUS	Frequency: 1
NER: United States Fish & Wildlife Service	Frequency: 1
NER: BUREAUOF LAND MANAGEMENT	Frequency: 1
NER: UNITEDSTATES	Frequency: 1
NER: UNITED	Frequency: 1
NER: CONCOCOPHILIPS ALASKA, INC.	Frequency: 1
NER: ANDARKO PETROLEUMCORPORATION	Frequency: 1
NER: ARCTIC SLOPEREGIONAL CORPORATION	Frequency: 1
NER: Intervenor-Defendants	Frequency: 1
NER: NAEC	Frequency: 3
NER: Kempthorne	Frequency: 28
NER: Preliminary Decision	Frequency: 1
NER: the National Petroleum Reserve	Frequency: 1
NER: NPR-A	Frequency: 4
NER: NPR	Frequency: 2
NER: the Northeast Planning Area	Frequency: 1
NER: NEA	Frequency: 6
NER: the Northwest Planning Area	Frequency: 1
NER: Northern Alaska Environmental Center	Frequency: 2
NER: ROD	Frequency: 5
NER: TLSA	Frequency: 4
NER: pl aintiffs	Frequency: 1
NER: the Northeast National Petroleum Reserve	Frequency: 1
NER: BiOp	Frequency: 3
NER: the Administrative Procedures Act	Frequency: 1
NER: APA	Frequency: 3
NER: Preliminary Decision that Plaintiffs’ Motion for Summary Judgment	Frequency: 1
NER: ALAN WRIGHT	Frequency: 1
NER: ARTHUR R. MILLER	Frequency: 1
NER: KANE	Frequency: 1
NER: PRAC. & PROC	Frequency: 1
NER: CIV	Frequency: 1
NER: Ferdik v. Bonzelet	Frequency: 1
NER: Cir.1992	Frequency: 1
NER: Loux v. Ray	Frequency: 1
NER: Norman v. United States	Frequency: 1
NER: National City Mortgage Co.	Frequency: 1
NER: Navarro	Frequency: 1
NER: the Second Cause of Action	Frequency: 1
NER: the Motion for Summary Judgment	Frequency: 1
NER: the Energy Policy Act	Frequency: 2
NER: P UB	Frequency: 2
NER: 347(c	Frequency: 1
NER: substan	Frequency: 1
NER: the U.S. Fish & Wildlife’s	Frequency: 1
NER: F&WS”)Biological	Frequency: 1
NER: Steller	Frequency: 1
NER: the EndangeredSpecies Act	Frequency: 1
NER: ESA	Frequency: 2
NER: the National Petroleum Reserve Production Act	Frequency: 1
NER: NPRPA	Frequency: 3
NER: theircomplaint Plaintiffs	Frequency: 1
NER: Reserve	Frequency: 1
NER: theSteller	Frequency: 1
NER: Defendantsviolated	Frequency: 1
NER: the Northeast National Petroleum Reserve-Alaska Final Integrated Final Activity Plan/Environmental ImpactStatement	Frequency: 1
NER: the Northeast National Petroleum Case 1:05-cv-00008-JKS Document	Frequency: 1
NER: Wilderness Society	Frequency: 1
NER: Bruce Babbitt	Frequency: 1
NER: 1998 NE Plan	Frequency: 1
